DEPARTMENT,DISTRICT,LOCALITY,YEAR,DATE,DISEASE,SPECIES_RAW,UTM_ZONE,UTM_HEMISPHERE,UTM_X,UTM_Y,LAT,LONG,GEOREFERENCING_TYPE,DATA_SOURCE,SPECIES_CLEAN,SPECIES_MATCHED,STATUS,CONFIDENCE,KINGDOM,PHYLUM,ORDER,FAMILY,GENUS,SPECIES,SPECIES_AI_Correct,Justification,Gemini_AI.app,GEOREFERENCING_TYPE_CLEAN,coordinateUncertaintyInMeters
AMAMBAY,PEDRO J CABALLERO,COLONIA ESTRELLA,2015,2015-04-09,LEISHMANIOSIS,PSATIROMYIA SHANNONI,21,S,609826.34200924705,7528042.85837581,-22.3500047255923,-55.9334130648763,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,PSATHYROMYIA SHANNONI,"Psathyromyia shannoni (Dyar, 1929)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Psathyromyia,Psathyromyia shannoni,"Psathyromyia (Psathyromyia) shannoni (Dyar, 1929)","The species was originally described as Phlebotomus shannoni by Dyar (1929). It was later transferred to the genus Lutzomyia and eventually placed within the genus Psathyromyia based on the taxonomic revisions proposed by Barretto (1962). The current classification follows the phylogenetic and morphological criteria established by Galati (2003, 2018), which treats Psathyromyia as a distinct genus within the subtribe Psychodopygina. The species is the type species of the genus Psathyromyia.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
AMAMBAY,PEDRO J CABALLERO,COLONIA ESTRELLA,2015,2015-04-09,LEISHMANIOSIS,BRUMPTOMYIA BRUMPTI,21,S,609826.34200924705,7528042.85837581,-22.3500047255923,-55.9334130648763,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,BRUMPTOMYIA BRUMPTI,Brumptomyia brumpti Larroussee,ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Brumptomyia,Brumptomyia brumpti,"Brumptomyia brumpti (Larrousse, 1920)","Originally described by Larrousse (1920) under the name Phlebotomus brumpti based on specimens collected in Brazil. The species was later assigned as the type species of the genus Brumptomyia by França and Parrot (1921). The taxonomic status is widely accepted in modern Neotropical sand fly classification systems (Galati, 2003; Young & Duncan, 1994), which distinguish Brumptomyia from Lutzomyia based on the morphology of the male genitalia (specifically the presence of a basal tuft of setae on the coxite) and the cibarium in females.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ITAPÚA,SAN PEDRO DEL PARANA,POTRERO YBATE (LOMA),2015,2015-10-04,LEISHMANIOSIS,NYSSOMYIA NEIVAI,21,S,582063,7031083,-26.8394219756947,-56.1740656717948,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,NYSSOMYIA NEIVAI,"Nyssomyia neivai (Pinto, 1926)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Nyssomyia,Nyssomyia neivai,"Nyssomyia neivai (Pinto, 1926)","The species was originally described as Phlebotomus neivai by Pinto (1926). For several decades, it was considered a junior synonym of Nyssomyia intermedia (Lutz & Neiva, 1912). However, Marcondes (1996) conducted a detailed morphological and morphometric revision of the intermedia complex, resurrecting Nyssomyia neivai (formerly Lutzomyia neivai) as a valid species. The classification under the genus Nyssomyia follows the taxonomic arrangement proposed by Galati (2003), based on phylogenetic analyses of the subtribe Psychodopygina.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ITAPÚA,SAN PEDRO DEL PARANA,POTRERO YBATE (LOMA),2015,2015-10-04,LEISHMANIOSIS,NYSSOMYIA WHITMANI,21,S,582063,7031083,-26.8394219756947,-56.1740656717948,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,NYSSOMYIA WHITMANI,"Nyssomyia whitmani (Antunes & Coutinho, 1939)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Nyssomyia,Nyssomyia whitmani,"Nyssomyia whitmani (Antunes & Coutinho, 1939)","The species was originally described as Phlebotomus whitmani by Antunes and Coutinho (1939). It was later included in the genus Lutzomyia, subgenus Nyssomyia. Following the phylogenetic classification system proposed by Galati (2003), the subgenus Nyssomyia was elevated to the rank of genus. This taxonomic status is widely accepted in modern Neotropical dipterology and is supported by morphological and molecular evidence that distinguishes the Nyssomyia lineage from other Phlebotominae groups.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ITAPÚA,SAN PEDRO DEL PARANA,POTRERO YBATE (LOMA),2015,2015-10-04,LEISHMANIOSIS,NYSSOMYIA NEIVAI,21,S,582063,7031083,-26.8394219756947,-56.1740656717948,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,NYSSOMYIA NEIVAI,"Nyssomyia neivai (Pinto, 1926)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Nyssomyia,Nyssomyia neivai,"Nyssomyia neivai (Pinto, 1926)","The species was originally described as Phlebotomus neivai by Pinto (1926). For several decades, it was considered a junior synonym of Nyssomyia intermedia (Lutz & Neiva, 1912). However, Marcondes (1996) conducted a detailed morphological and morphometric revision of the intermedia complex, resurrecting Nyssomyia neivai (formerly Lutzomyia neivai) as a valid species. The classification under the genus Nyssomyia follows the taxonomic arrangement proposed by Galati (2003), based on phylogenetic analyses of the subtribe Psychodopygina.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CONCEPCIÓN,HORQUETA,ALEMAN CUE,2015,2015-10-16,LEISHMANIOSIS,BRUMPTOMYIA AVELLARI,21,S,505397,7422418,-23.3076846352348,-56.9472164616113,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,BRUMPTOMYIA AVELLARI,"Brumptomyia avellari (Lima, 1932)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Brumptomyia,Brumptomyia avellari,"Brumptomyia avellari (Costa Lima, 1932)","The species was originally described by Costa Lima in 1932 under the binomen Phlebotomus avellari. Following the taxonomic restructuring of the subfamily Phlebotominae, specifically the elevation of Brumptomyia to generic status and the re-evaluation of morphological characters (such as the presence of a row of longitudinal setae on the male style), the species was formally reassigned to the genus Brumptomyia. This classification is currently upheld in the major taxonomic catalogs of Neotropical sand flies (Young & Duncan, 1994; Galati, 2003).",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CONCEPCIÓN,HORQUETA,BRASIL CUE,2015,2015-10-16,LEISHMANIOSIS,BRUMPTOMYIA AVELLARI,21,S,505397,7422418,-23.3076846352348,-56.9472164616113,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,BRUMPTOMYIA AVELLARI,"Brumptomyia avellari (Lima, 1932)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Brumptomyia,Brumptomyia avellari,"Brumptomyia avellari (Costa Lima, 1932)","The species was originally described by Costa Lima in 1932 under the binomen Phlebotomus avellari. Following the taxonomic restructuring of the subfamily Phlebotominae, specifically the elevation of Brumptomyia to generic status and the re-evaluation of morphological characters (such as the presence of a row of longitudinal setae on the male style), the species was formally reassigned to the genus Brumptomyia. This classification is currently upheld in the major taxonomic catalogs of Neotropical sand flies (Young & Duncan, 1994; Galati, 2003).",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CONCEPCIÓN,HORQUETA,SANTA LIBRADA,2015,2015-10-16,LEISHMANIOSIS,BRUMPTOMYIA AVELLARI,21,S,505397,7422418,-23.3076846352348,-56.9472164616113,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,BRUMPTOMYIA AVELLARI,"Brumptomyia avellari (Lima, 1932)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Brumptomyia,Brumptomyia avellari,"Brumptomyia avellari (Costa Lima, 1932)","The species was originally described by Costa Lima in 1932 under the binomen Phlebotomus avellari. Following the taxonomic restructuring of the subfamily Phlebotominae, specifically the elevation of Brumptomyia to generic status and the re-evaluation of morphological characters (such as the presence of a row of longitudinal setae on the male style), the species was formally reassigned to the genus Brumptomyia. This classification is currently upheld in the major taxonomic catalogs of Neotropical sand flies (Young & Duncan, 1994; Galati, 2003).",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CONCEPCIÓN,HORQUETA,SAN MIGUEL,2015,2015-10-16,LEISHMANIOSIS,BRUMPTOMYIA AVELLARI,21,S,505397,7422418,-23.3076846352348,-56.9472164616113,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,BRUMPTOMYIA AVELLARI,"Brumptomyia avellari (Lima, 1932)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Brumptomyia,Brumptomyia avellari,"Brumptomyia avellari (Costa Lima, 1932)","The species was originally described by Costa Lima in 1932 under the binomen Phlebotomus avellari. Following the taxonomic restructuring of the subfamily Phlebotominae, specifically the elevation of Brumptomyia to generic status and the re-evaluation of morphological characters (such as the presence of a row of longitudinal setae on the male style), the species was formally reassigned to the genus Brumptomyia. This classification is currently upheld in the major taxonomic catalogs of Neotropical sand flies (Young & Duncan, 1994; Galati, 2003).",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ALTO PARANÁ,PRESIDENTE FRANCO,,2015,2015-12-10,LEISHMANIOSIS,LUTZOMYIA LONGIPALPIS,21,S,736953,7166679,-25.5984177950611,-54.6406948499874,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,LUTZOMYIA LONGIPALPIS,"Lutzomyia longipalpis (Lutz & Neiva, 1912)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Lutzomyia,Lutzomyia longipalpis,"Lutzomyia longipalpis (Lutz & Neiva, 1912)","The species was originally described as Phlebotomus longipalpis by Lutz and Neiva in 1912 based on specimens collected in Brazil. It was later reassigned to the genus Lutzomyia by França (1924) and remains the type species of the genus. Current taxonomic consensus acknowledges that Lutzomyia longipalpis represents a complex of sibling species rather than a single monotypic taxon, evidenced by variations in male pheromones, acoustic signals, and molecular markers (Arrivillaga & Feliciangeli, 2001). However, until these members are formally described as individual species, Lutzomyia longipalpis remains the valid taxonomic name used in medical and entomological literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ALTO PARANÁ,PRESIDENTE FRANCO,,2015,2015-12-11,LEISHMANIOSIS,MICROPYGOMYIA QUINQUEFER,21,S,736953,7166679,-25.5984177950611,-54.6406948499874,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,MICROPYGOMYIA QUINQUEFER,"Micropygomyia quinquefer (Dyar, 1929)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Micropygomyia,Micropygomyia quinquefer,"Micropygomyia (Micropygomyia) quinquefer (Dyar, 1929)","Originally described as Phlebotomus quinquefer by Dyar (1929). In the classification system proposed by Young and Duncan (1994), it was treated as Lutzomyia (Micropygomyia) quinquefer. However, following the phylogenetic classification by Galati (2003), which was updated and consolidated in Galati (2018), Micropygomyia Barretto, 1962 was elevated to the status of a genus. The species is currently recognized under the nominate subgenus Micropygomyia.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ALTO PARANÁ,PRESIDENTE FRANCO,,2015,2015-12-11,LEISHMANIOSIS,EVANDROMYIA (COMPLEX) CORTELEZZI,21,S,736953,7166679,-25.5984177950611,-54.6406948499874,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,EVANDROMYIA CORTELEZZI,"Evandromyia cortelezzii (Brèthes, 1923)",ACCEPTED,96,Animalia,Arthropoda,Diptera,Psychodidae,Evandromyia,Evandromyia cortelezzii,"Evandromyia (Evandromyia) cortelezzii (Brèthes, 1923)","The species was originally described by Brèthes (1923) under the genus Phlebotomus as Phlebotomus cortelezzii. Following the phylogenetic classification proposed by Galati (2003), it was placed within the genus Evandromyia Mangabeira, 1941, subgenus Evandromyia. It is the nominate species of the cortelezzii complex, which also includes E. sallesi and E. corumbaensis. The identification of females within this complex is particularly challenging due to high morphological similarity, often requiring the use of molecular tools or the association with sympatric males for definitive diagnostic resolution.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
ALTO PARANÁ,PRESIDENTE FRANCO,,2015,2015-12-11,LEISHMANIOSIS,NYSSOMYIA WHITMANI,21,S,736953,7166679,-25.5984177950611,-54.6406948499874,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,NYSSOMYIA WHITMANI,"Nyssomyia whitmani (Antunes & Coutinho, 1939)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Nyssomyia,Nyssomyia whitmani,"Nyssomyia whitmani (Antunes & Coutinho, 1939)","The species was originally described as Phlebotomus whitmani by Antunes and Coutinho (1939). It was later included in the genus Lutzomyia, subgenus Nyssomyia. Following the phylogenetic classification system proposed by Galati (2003), the subgenus Nyssomyia was elevated to the rank of genus. This taxonomic status is widely accepted in modern Neotropical dipterology and is supported by morphological and molecular evidence that distinguishes the Nyssomyia lineage from other Phlebotominae groups.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,LUQUE,ISLA BOGADO,2015,2015-10-28,LEISHMANIOSIS,LUTZOMYIA LONGIPALPIS,21,S,451366,7201019,-25.3065595897382,-57.4831576686344,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,LUTZOMYIA LONGIPALPIS,"Lutzomyia longipalpis (Lutz & Neiva, 1912)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Lutzomyia,Lutzomyia longipalpis,"Lutzomyia longipalpis (Lutz & Neiva, 1912)","The species was originally described as Phlebotomus longipalpis by Lutz and Neiva in 1912 based on specimens collected in Brazil. It was later reassigned to the genus Lutzomyia by França (1924) and remains the type species of the genus. Current taxonomic consensus acknowledges that Lutzomyia longipalpis represents a complex of sibling species rather than a single monotypic taxon, evidenced by variations in male pheromones, acoustic signals, and molecular markers (Arrivillaga & Feliciangeli, 2001). However, until these members are formally described as individual species, Lutzomyia longipalpis remains the valid taxonomic name used in medical and entomological literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,LUQUE,ISLA BOGADO,2015,2015-10-28,LEISHMANIOSIS,LUTZOMYIA LONGIPALPIS,21,S,451366,7201019,-25.3065595897382,-57.4831576686344,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,LUTZOMYIA LONGIPALPIS,"Lutzomyia longipalpis (Lutz & Neiva, 1912)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Lutzomyia,Lutzomyia longipalpis,"Lutzomyia longipalpis (Lutz & Neiva, 1912)","The species was originally described as Phlebotomus longipalpis by Lutz and Neiva in 1912 based on specimens collected in Brazil. It was later reassigned to the genus Lutzomyia by França (1924) and remains the type species of the genus. Current taxonomic consensus acknowledges that Lutzomyia longipalpis represents a complex of sibling species rather than a single monotypic taxon, evidenced by variations in male pheromones, acoustic signals, and molecular markers (Arrivillaga & Feliciangeli, 2001). However, until these members are formally described as individual species, Lutzomyia longipalpis remains the valid taxonomic name used in medical and entomological literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,LUQUE,ISLA BOGADO,2015,2015-10-28,LEISHMANIOSIS,LUTZOMYIA LONGIPALPIS,21,S,451366,7201019,-25.3065595897382,-57.4831576686344,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,LUTZOMYIA LONGIPALPIS,"Lutzomyia longipalpis (Lutz & Neiva, 1912)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Lutzomyia,Lutzomyia longipalpis,"Lutzomyia longipalpis (Lutz & Neiva, 1912)","The species was originally described as Phlebotomus longipalpis by Lutz and Neiva in 1912 based on specimens collected in Brazil. It was later reassigned to the genus Lutzomyia by França (1924) and remains the type species of the genus. Current taxonomic consensus acknowledges that Lutzomyia longipalpis represents a complex of sibling species rather than a single monotypic taxon, evidenced by variations in male pheromones, acoustic signals, and molecular markers (Arrivillaga & Feliciangeli, 2001). However, until these members are formally described as individual species, Lutzomyia longipalpis remains the valid taxonomic name used in medical and entomological literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,LUQUE,ISLA BOGADO,2015,2015-10-28,LEISHMANIOSIS,LUTZOMYIA LONGIPALPIS,21,S,451366,7201019,-25.3065595897382,-57.4831576686344,DATOS CONSIGNADOS POR EL OPERADOR DEL SENEPA,Dataset_flebotomos.csv,LUTZOMYIA LONGIPALPIS,"Lutzomyia longipalpis (Lutz & Neiva, 1912)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Psychodidae,Lutzomyia,Lutzomyia longipalpis,"Lutzomyia longipalpis (Lutz & Neiva, 1912)","The species was originally described as Phlebotomus longipalpis by Lutz and Neiva in 1912 based on specimens collected in Brazil. It was later reassigned to the genus Lutzomyia by França (1924) and remains the type species of the genus. Current taxonomic consensus acknowledges that Lutzomyia longipalpis represents a complex of sibling species rather than a single monotypic taxon, evidenced by variations in male pheromones, acoustic signals, and molecular markers (Arrivillaga & Feliciangeli, 2001). However, until these members are formally described as individual species, Lutzomyia longipalpis remains the valid taxonomic name used in medical and entomological literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
